fund_code,isin_identifier,nav_date,shares_held,nav_per_share,total_nav_value,book_cost,currency_code
FND-0088,US9RIVH6T1N9,2024-12-31,899.0,65.6321,59003.26,356816.7,USD
FND-0088,USJSRD9Q46N3,2024-12-31,6231.0,143.8218,896153.64,1649336.13,USD
FND-0088,USZR7TXCB484,2024-12-31,5861.0,110.4354,647261.88,1487005.55,USD
FND-0088,USIZK3C9XBO3,2024-12-31,7327.0,265.8403,1947811.88,2846360.42,USD
FND-0088,USSYGJJFGJK4,2024-12-31,1659.0,139.3563,231192.1,567419.37,USD
FND-0088,US0W82LK2N73,2024-12-31,519.0,198.5566,103050.88,32301.83,USD
FND-0088,US5SXVWVM4W6,2024-12-31,4137.0,473.3859,1958397.47,717901.99,USD
FND-0088,USE13N3BZT96,2024-12-31,4375.0,300.5725,1315004.69,1980614.78,USD
FND-0088,USVMZWFFHHC4,2024-12-31,1870.0,383.3218,716811.77,540535.84,USD
FND-0089,USR64DPJA1W5,2024-12-31,8449.0,92.5311,781795.26,2858620.58,USD
FND-0089,US07IF2GOG73,2024-12-31,3342.0,410.1742,1370802.18,1629523.11,USD
FND-0089,USRIPZIM6CF6,2024-12-31,1803.0,359.6562,648460.13,648647.09,USD
FND-0089,USJRNY204793,2024-12-31,5518.0,423.8345,2338718.77,1963205.02,USD
FND-0089,USKQ1UYMRLR6,2024-12-31,5056.0,245.9957,1243754.26,1801372.67,USD
FND-0089,USQRL1N759I5,2024-12-31,781.0,410.0476,320247.18,373645.45,USD
FND-0089,US8LD4D6AF53,2024-12-31,11346.0,302.479,3431926.73,2830947.28,USD
FND-0089,US2JWOCLYT89,2024-12-31,3938.0,367.6223,1447696.62,1162289.95,USD
FND-0089,USBCW790PDW9,2024-12-31,7326.0,277.447,2032576.72,2364899.32,USD
FND-0089,US2ATQYYV374,2024-12-31,8274.0,61.5064,508903.95,3281056.35,USD
FND-0089,USVMUHXID4N9,2024-12-31,5086.0,401.2306,2040658.83,703863.27,USD
FND-0089,USJ17MGFXC03,2024-12-31,7109.0,246.0059,1748855.94,1802612.18,USD
FND-0089,USDJGF1C8WQ0,2024-12-31,1447.0,349.3182,505463.44,82436.76,USD
FND-0089,US349DXBZ9S3,2024-12-31,7032.0,479.5187,3371975.5,2338558.82,USD
FND-0089,USV7LN23Y302,2024-12-31,5251.0,325.3649,1708491.09,1437827.89,USD
FND-0089,USGYW6ZBNZ88,2024-12-31,11885.0,450.2168,5350826.67,2581524.37,USD
FND-0089,USEK3ZEZQAC7,2024-12-31,4596.0,11.5481,53075.07,955440.55,USD
FND-0089,USRR7S20CV35,2024-12-31,7916.0,350.0216,2770770.99,1637397.68,USD
FND-0089,USMBR5XQT4P0,2024-12-31,4829.0,276.4256,1334859.22,1042829.75,USD
FND-0089,USOD9R7ANQJ6,2024-12-31,7695.0,165.3905,1272679.9,1895602.43,USD
FND-0089,USHCPZTC69Q9,2024-12-31,2068.0,102.6768,212335.62,702816.64,USD
FND-0089,USVYLKFXHKC1,2024-12-31,3950.0,480.1488,1896587.76,635794.81,USD
FND-0089,USJSRD9Q46N3,2024-12-31,2561.0,143.54,367605.94,1271790.7,USD
FND-0089,US50ATVZKHI3,2024-12-31,5291.0,121.678,643798.3,1620784.84,USD
FND-0089,USO4IZASNWY6,2024-12-31,2641.0,28.2303,74556.22,251299.03,USD
FND-0089,USMD7Q1DDPU8,2024-12-31,10873.0,455.126,4948585.0,4002873.22,USD
FND-0089,USAMDVLNKND4,2024-12-31,9599.0,408.558,3921748.24,2076103.48,USD
FND-0089,USCB1KJTGQ02,2024-12-31,11065.0,109.1656,1207917.36,2988350.35,USD
FND-0089,USE13N3BZT96,2024-12-31,5952.0,300.27,1787207.04,933686.96,USD
FND-0089,US1K9QM3P914,2024-12-31,10796.0,80.7427,871698.19,2140300.85,USD
FND-0089,USVMZWFFHHC4,2024-12-31,1389.0,386.1146,536313.18,446047.17,USD
FND-0090,USCXULJYLJE1,2024-12-31,2977.0,319.1901,950228.93,1421426.4,USD
FND-0090,US7EEDTJVZH7,2024-12-31,7004.0,448.6876,3142607.95,1221769.22,USD
FND-0090,US07IF2GOG73,2024-12-31,4271.0,411.4417,1757267.5,1179854.39,USD
FND-0090,US6GBPS3Y708,2024-12-31,9363.0,289.6483,2711977.03,1961351.86,USD
FND-0090,USCXLL4ZKLO9,2024-12-31,6013.0,207.5744,1248144.87,599660.74,USD
FND-0090,USRIPZIM6CF6,2024-12-31,356.0,360.8805,128473.46,34721.78,USD
FND-0090,USHOLQC3O184,2024-12-31,1235.0,284.8037,351732.57,159270.54,USD
FND-0090,USJRNY204793,2024-12-31,4611.0,424.0772,1955419.97,762331.47,USD
FND-0090,US13JCAT9MX6,2024-12-31,8119.0,22.8574,185579.23,2187925.77,USD
FND-0090,USGSXW71Q3V5,2024-12-31,4656.0,310.6054,1446178.74,1018044.54,USD
FND-0090,USZEBBK7W1D2,2024-12-31,9275.0,364.1649,3377629.45,2401501.75,USD
FND-0090,USQPGB7R3OC9,2024-12-31,3057.0,359.0723,1097684.02,1402168.25,USD
FND-0090,USSRCBPLJD82,2024-12-31,10797.0,408.5411,4411018.26,2128664.61,USD
FND-0090,USN1W1HT7PZ8,2024-12-31,5391.0,293.167,1580463.3,338024.76,USD
FND-0090,USVIFTTD96Q4,2024-12-31,3193.0,152.7176,487627.3,1321459.54,USD
FND-0090,USQRL1N759I5,2024-12-31,6091.0,406.6735,2477048.29,2146173.25,USD
FND-0090,USDNMKZA3OA8,2024-12-31,2156.0,242.6542,523162.46,876516.37,USD
FND-0090,US0361I2HGJ0,2024-12-31,7950.0,39.4671,313763.45,1221017.73,USD
FND-0090,US2QC1IYYO43,2024-12-31,2372.0,57.0209,135253.57,350071.15,USD
FND-0090,USF8KRD5EQY0,2024-12-31,3641.0,134.662,490304.34,403920.25,USD
FND-0090,USXAA2ILGB09,2024-12-31,9175.0,271.2223,2488464.6,3067326.56,USD
FND-0090,US3493WXA732,2024-12-31,4933.0,399.3574,1970030.05,1737979.56,USD
FND-0090,USMLGSES6M05,2024-12-31,2539.0,349.4451,887241.11,819815.45,USD
FND-0090,USCSLQC3C541,2024-12-31,7709.0,114.199,880360.09,2512298.39,USD
FND-0090,USGYW6ZBNZ88,2024-12-31,4968.0,450.9128,2240134.79,1362004.87,USD
FND-0090,US7OONNCILD3,2024-12-31,6656.0,470.2595,3130047.23,1553326.43,USD
FND-0090,USEK3ZEZQAC7,2024-12-31,7023.0,11.6011,81474.53,2334616.96,USD
FND-0090,USM25LEN6067,2024-12-31,8465.0,451.7513,3824074.75,1892549.94,USD
FND-0090,USEIXN8BFQN9,2024-12-31,7216.0,310.3324,2239358.6,2399591.26,USD
FND-0090,USZHWY9HECG4,2024-12-31,2506.0,156.8662,393106.7,796310.82,USD
FND-0090,USSEHE2ATN27,2024-12-31,6975.0,411.0885,2867342.29,1175006.28,USD
FND-0090,US5COZROOUE3,2024-12-31,7000.0,386.3737,2704615.9,1245199.2,USD
FND-0090,USQYM52XG8P9,2024-12-31,563.0,472.0831,265782.79,243966.37,USD
FND-0090,USWWDXVUGW63,2024-12-31,4010.0,467.4155,1874336.16,494145.53,USD
FND-0090,USL1RSRLA8S9,2024-12-31,2692.0,199.229,536324.47,1060394.19,USD
FND-0090,USMBR5XQT4P0,2024-12-31,7490.0,278.0478,2082578.02,2020131.64,USD
FND-0090,USM3TZK3NY96,2024-12-31,3065.0,119.182,365292.83,1413475.68,USD
FND-0090,US5WVJX8UIB5,2024-12-31,6184.0,285.2487,1763977.96,1175118.97,USD
FND-0090,USRN8QTTY5Y3,2024-12-31,1295.0,156.8209,203083.07,439220.88,USD
FND-0090,USR8KK791ZY9,2024-12-31,6337.0,92.1099,583700.44,954436.38,USD
FND-0090,USM72JEYN931,2024-12-31,8655.0,55.7015,482096.48,2661705.76,USD
FND-0090,USD0IB6IIDL6,2024-12-31,9570.0,223.6207,2140050.1,1587925.33,USD
FND-0090,US2G05KBKV70,2024-12-31,3584.0,431.5845,1546798.85,675921.61,USD
FND-0090,US9TR74QGEF5,2024-12-31,3743.0,248.2429,929173.17,357127.21,USD
FND-0090,US36HTF4PYZ6,2024-12-31,6758.0,215.2349,1454557.45,1081648.87,USD
FND-0090,USVYLKFXHKC1,2024-12-31,9333.0,480.0801,4480587.57,941934.32,USD
FND-0090,US9RIVH6T1N9,2024-12-31,6216.0,66.0169,410361.05,1603867.29,USD
FND-0090,USRATATJ9A34,2024-12-31,6807.0,385.1292,2621574.46,1037227.91,USD
FND-0090,US8V1ZOCFI46,2024-12-31,6221.0,86.0507,535321.4,1357228.95,USD
FND-0090,US1F90S9BP40,2024-12-31,5680.0,112.7991,640698.89,1290651.64,USD
FND-0090,USMD7Q1DDPU8,2024-12-31,4981.0,455.4669,2268680.63,1900796.95,USD
FND-0090,US0W82LK2N73,2024-12-31,4975.0,197.6475,983296.31,1848750.84,USD
FND-0090,US9YO18PAJS6,2024-12-31,1525.0,338.2531,515835.98,580679.72,USD
FND-0090,USHKZ2U2TNH3,2024-12-31,599.0,494.1574,296000.28,202767.8,USD
FND-0090,USVMZWFFHHC4,2024-12-31,6345.0,385.249,2444404.91,1469793.09,USD
FND-0091,USL1CQ99CHJ4,2024-12-31,7621.0,63.4891,483850.43,3034446.57,USD
FND-0091,USFZNBQH7M37,2024-12-31,1665.0,292.539,487077.43,292787.92,USD
FND-0091,USCXLL4ZKLO9,2024-12-31,2714.0,207.0799,562014.85,1252198.67,USD
FND-0091,USEP7Y6WKTA5,2024-12-31,1759.0,138.3619,243378.58,576537.05,USD
FND-0091,USSWM31YIHA3,2024-12-31,7251.0,349.3737,2533308.7,2188732.29,USD
FND-0091,USRIPZIM6CF6,2024-12-31,3086.0,359.8333,1110445.56,836597.12,USD
FND-0091,USHOLQC3O184,2024-12-31,8765.0,283.6608,2486286.91,3510826.41,USD
FND-0091,USR7KO64T027,2024-12-31,6117.0,216.5553,1324668.77,777145.61,USD
FND-0091,USGSXW71Q3V5,2024-12-31,2363.0,313.2163,740130.12,577202.66,USD
FND-0091,USKV5USGIOT9,2024-12-31,550.0,342.9285,188610.67,125398.14,USD
FND-0091,USHR09SKDGI6,2024-12-31,2189.0,365.8767,800904.1,727241.04,USD
FND-0091,USZEBBK7W1D2,2024-12-31,3431.0,365.1191,1252723.63,231009.23,USD
FND-0091,USQPGB7R3OC9,2024-12-31,2394.0,358.0572,857188.94,724781.21,USD
FND-0091,USXFGCAQVKI9,2024-12-31,1633.0,428.3232,699451.79,414560.53,USD
FND-0091,US4CIJ2V2HE7,2024-12-31,5290.0,209.1324,1106310.4,655468.47,USD
FND-0091,USN1W1HT7PZ8,2024-12-31,1129.0,293.222,331047.64,426177.43,USD
FND-0091,USVIFTTD96Q4,2024-12-31,3360.0,152.6091,512766.58,788635.67,USD
FND-0091,USQRL1N759I5,2024-12-31,1239.0,408.1559,505705.16,378167.33,USD
FND-0091,USBCW790PDW9,2024-12-31,7331.0,278.5601,2042124.09,190189.5,USD
FND-0091,USET8T63J3R6,2024-12-31,6747.0,38.812,261864.56,1209876.5,USD
FND-0091,US4DYT9MOGE3,2024-12-31,5245.0,310.2379,1627197.79,1339129.72,USD
FND-0091,USCQNVQHW061,2024-12-31,6270.0,269.2786,1688376.82,2030037.48,USD
FND-0091,US3493WXA732,2024-12-31,3054.0,399.5555,1220242.5,1217256.72,USD
FND-0091,USBCPPVOHSM3,2024-12-31,4792.0,174.3769,835614.1,1035351.83,USD
FND-0091,US2W37D4IVS6,2024-12-31,1179.0,47.2415,55697.73,108400.95,USD
FND-0091,USNKOMV2XCD8,2024-12-31,5303.0,496.1943,2631318.37,694710.65,USD
FND-0091,USYSAL8M1G97,2024-12-31,606.0,36.4751,22103.91,80221.12,USD
FND-0091,USGYW6ZBNZ88,2024-12-31,7742.0,450.1992,3485442.21,765050.1,USD
FND-0091,US2II826GYU2,2024-12-31,10966.0,370.3063,4060778.89,3475433.26,USD
FND-0091,US2SPFHV5BR9,2024-12-31,8677.0,393.1655,3411497.04,2665647.46,USD
FND-0091,USZHWY9HECG4,2024-12-31,4195.0,157.7353,661699.58,964600.98,USD
FND-0091,US5COZROOUE3,2024-12-31,6864.0,384.7881,2641185.52,709980.07,USD
FND-0091,USF5L9MO1SD6,2024-12-31,4587.0,434.6131,1993570.29,1346678.72,USD
FND-0091,US1NOUHTCS13,2024-12-31,2921.0,94.8889,277170.48,872882.38,USD
FND-0091,US5WVJX8UIB5,2024-12-31,3604.0,283.8973,1023165.87,712535.48,USD
FND-0091,USR8KK791ZY9,2024-12-31,6889.0,92.1242,634643.61,1197727.22,USD
FND-0091,USD0IB6IIDL6,2024-12-31,4205.0,225.6997,949067.24,679059.01,USD
FND-0091,US9TR74QGEF5,2024-12-31,6656.0,247.6751,1648525.47,1753169.43,USD
FND-0091,US85E4E9OE99,2024-12-31,3476.0,147.3138,512062.77,942138.48,USD
FND-0091,USRATATJ9A34,2024-12-31,5254.0,387.2379,2034547.93,1783127.9,USD
FND-0091,USVN1KICJN27,2024-12-31,2950.0,287.2633,847426.74,283833.19,USD
FND-0091,US1A07H23C44,2024-12-31,3339.0,363.3777,1213318.14,1111694.81,USD
FND-0091,US9YO18PAJS6,2024-12-31,9293.0,337.4768,3136171.9,2963811.65,USD
FND-0091,USNQYYF9RK73,2024-12-31,6949.0,60.6708,421601.39,2205938.96,USD
FND-0091,USFLQHRRPZL2,2024-12-31,1891.0,397.3779,751441.61,576622.25,USD
FND-0092,USCXULJYLJE1,2024-12-31,8841.0,320.1483,2830431.12,1807038.86,USD
FND-0092,USR64DPJA1W5,2024-12-31,2439.0,93.0688,226994.8,536643.82,USD
FND-0092,USPZUE8YFBN3,2024-12-31,4057.0,135.7364,550682.57,906050.86,USD
FND-0092,USXOKC1MSY46,2024-12-31,3727.0,61.7428,230115.42,1131449.57,USD
FND-0092,US6GBPS3Y708,2024-12-31,5321.0,288.1973,1533497.83,1867183.7,USD
FND-0092,USCXLL4ZKLO9,2024-12-31,4316.0,207.5843,895933.84,1625823.66,USD
FND-0092,US4COWGZRIX9,2024-12-31,9058.0,57.8372,523889.36,1585864.02,USD
FND-0092,USH2ZQU7EEQ9,2024-12-31,6328.0,390.3464,2470112.02,1927400.03,USD
FND-0092,USHOLQC3O184,2024-12-31,2494.0,283.7954,707785.73,283126.11,USD
FND-0092,USR7KO64T027,2024-12-31,6105.0,215.7434,1317113.46,779131.62,USD
FND-0092,USJRNY204793,2024-12-31,6796.0,426.9634,2901643.27,2091159.23,USD
FND-0092,USV0E38DALY2,2024-12-31,3395.0,439.3259,1491511.43,587863.44,USD
FND-0092,USHV3IZKY220,2024-12-31,3000.0,209.1221,627366.3,552181.2,USD
FND-0092,USXFGCAQVKI9,2024-12-31,4226.0,430.1635,1817870.95,442714.4,USD
FND-0092,US3CFL0UKEY7,2024-12-31,5711.0,156.402,893211.82,2052400.8,USD
FND-0092,USSRCBPLJD82,2024-12-31,6540.0,408.7287,2673085.7,684919.83,USD
FND-0092,USDJE153A5Q4,2024-12-31,4025.0,472.0237,1899895.39,1226293.39,USD
FND-0092,USVIFTTD96Q4,2024-12-31,1540.0,151.446,233226.84,692991.26,USD
FND-0092,USJ2O7S3KKV2,2024-12-31,4905.0,331.5335,1626171.82,1316579.51,USD
FND-0092,USQRL1N759I5,2024-12-31,6100.0,407.5162,2485848.82,2023761.34,USD
FND-0092,USYFPMVXPJ46,2024-12-31,2524.0,395.255,997623.62,493477.59,USD
FND-0092,USDNMKZA3OA8,2024-12-31,5364.0,241.3816,1294770.9,803353.72,USD
FND-0092,US0361I2HGJ0,2024-12-31,4102.0,39.4405,161784.93,336556.96,USD
FND-0092,US2QC1IYYO43,2024-12-31,7100.0,57.3028,406849.88,3163716.66,USD
FND-0092,US2ATQYYV374,2024-12-31,1617.0,61.2639,99063.73,59874.76,USD
FND-0092,USCQNVQHW061,2024-12-31,3830.0,267.3444,1023929.05,1765294.49,USD
FND-0092,USPXNF7C3DD2,2024-12-31,3989.0,302.7613,1207714.83,493136.92,USD
FND-0092,USUVULEMX155,2024-12-31,6757.0,80.056,540938.39,1691980.62,USD
FND-0092,USJ17MGFXC03,2024-12-31,3840.0,248.2066,953113.34,1069971.94,USD
FND-0092,USTNQFLL7V56,2024-12-31,10435.0,396.0787,4133081.23,2879979.14,USD
FND-0092,USYRYBOVAKH6,2024-12-31,4296.0,483.3733,2076571.7,1031439.02,USD
FND-0092,US7UWW5WFCP8,2024-12-31,4778.0,314.3767,1502091.87,564196.32,USD
FND-0092,USNKOMV2XCD8,2024-12-31,2080.0,495.1057,1029819.86,156401.48,USD
FND-0092,USJ48VFCX7L8,2024-12-31,5631.0,293.1831,1650914.04,523200.28,USD
FND-0092,US2SPFHV5BR9,2024-12-31,7472.0,396.5044,2962680.88,1732597.09,USD
FND-0092,USEK3ZEZQAC7,2024-12-31,5063.0,11.595,58705.49,972915.21,USD
FND-0092,UST0SEKKBP27,2024-12-31,2629.0,24.9721,65651.65,824290.34,USD
FND-0092,USMMX3Y9RGE8,2024-12-31,8572.0,105.0201,900232.3,1355014.26,USD
FND-0092,USKBHB7S9TJ9,2024-12-31,915.0,330.7892,302672.12,164441.82,USD
FND-0092,USDLKQZFPQ09,2024-12-31,1324.0,368.2558,487570.68,71808.99,USD
FND-0092,USENLK8AGS64,2024-12-31,7402.0,163.6031,1210990.15,2118875.83,USD
FND-0092,US389YZTKKF1,2024-12-31,3946.0,393.0145,1550835.22,975412.01,USD
FND-0092,USQYM52XG8P9,2024-12-31,3933.0,471.3333,1853753.87,422825.32,USD
FND-0092,USFFLZM764J2,2024-12-31,6148.0,408.7,2512687.6,1525562.86,USD
FND-0092,USWWDXVUGW63,2024-12-31,3773.0,468.3374,1767037.01,509941.78,USD
FND-0092,US8R2YKCCPR5,2024-12-31,6488.0,486.733,3157923.7,1968998.98,USD
FND-0092,USF5L9MO1SD6,2024-12-31,2800.0,438.0498,1226539.44,778510.81,USD
FND-0092,USVEDN9UNFV7,2024-12-31,2491.0,455.9142,1135682.27,82379.11,USD
FND-0092,USR8KK791ZY9,2024-12-31,3666.0,91.7887,336497.37,472357.06,USD
FND-0092,USKZMPJRHT79,2024-12-31,1548.0,452.2104,700021.7,604923.57,USD
FND-0092,US1AT7O75RH5,2024-12-31,9001.0,148.1682,1333661.97,2782315.8,USD
FND-0092,USG02U1G4636,2024-12-31,6438.0,92.9388,598339.99,2464167.71,USD
FND-0092,USE6KWHEF0V7,2024-12-31,7172.0,133.2902,955957.31,2563868.59,USD
FND-0092,USVYLKFXHKC1,2024-12-31,1698.0,478.0059,811654.02,329714.58,USD
FND-0092,USG10UR5L8A6,2024-12-31,1306.0,205.7823,268751.68,365316.33,USD
FND-0092,USRATATJ9A34,2024-12-31,3700.0,388.6588,1438037.56,1231432.15,USD
FND-0092,USDDFGS3JON2,2024-12-31,3698.0,454.5061,1680763.56,521431.64,USD
FND-0092,USIZK3C9XBO3,2024-12-31,7616.0,264.6245,2015380.19,2610010.5,USD
FND-0092,US8V1ZOCFI46,2024-12-31,3097.0,86.2522,267123.06,925329.22,USD
FND-0092,US8O1BJ9RM76,2024-12-31,8351.0,37.2991,311484.78,2173069.1,USD
FND-0092,US1A07H23C44,2024-12-31,4427.0,361.335,1599630.04,1373912.74,USD
FND-0093,USCXULJYLJE1,2024-12-31,4032.0,319.9698,1290118.23,920448.07,USD
FND-0093,USL1CQ99CHJ4,2024-12-31,1389.0,62.963,87455.61,453373.77,USD
FND-0093,USEL6246HID9,2024-12-31,4856.0,406.8913,1975864.15,573234.29,USD
FND-0093,US07IF2GOG73,2024-12-31,5283.0,411.3148,2172976.09,1781348.27,USD
FND-0093,USV0E38DALY2,2024-12-31,5407.0,437.6933,2366607.67,1335267.49,USD
FND-0093,USKQ1UYMRLR6,2024-12-31,7087.0,247.3834,1753206.16,1516792.94,USD
FND-0093,USKV5USGIOT9,2024-12-31,9022.0,343.1487,3095887.57,1026637.36,USD
FND-0093,USZQAKOIXNT6,2024-12-31,2854.0,250.0086,713524.54,746740.53,USD
FND-0093,USHR09SKDGI6,2024-12-31,6892.0,366.3192,2524671.93,1261304.82,USD
FND-0093,USMLY4LYK835,2024-12-31,790.0,475.1067,375334.29,107291.88,USD
FND-0093,USDJE153A5Q4,2024-12-31,6241.0,468.8457,2926066.01,1865045.24,USD
FND-0093,USVIFTTD96Q4,2024-12-31,4916.0,151.7241,745875.68,1659964.22,USD
FND-0093,USJ2O7S3KKV2,2024-12-31,2638.0,332.6289,877475.04,764303.99,USD
FND-0093,US0361I2HGJ0,2024-12-31,3043.0,39.3587,119768.52,1143479.57,USD
FND-0093,US2ATQYYV374,2024-12-31,5441.0,61.3796,333966.4,2065247.88,USD
FND-0093,US0FODRO8BN3,2024-12-31,10913.0,275.1646,3002871.28,2778760.53,USD
FND-0093,US4DYT9MOGE3,2024-12-31,5827.0,310.5113,1809349.35,1057297.9,USD
FND-0093,USHX8BM92H30,2024-12-31,881.0,439.5503,387243.81,277321.99,USD
FND-0093,USCQNVQHW061,2024-12-31,4846.0,267.3161,1295413.82,1473612.7,USD
FND-0093,USUVULEMX155,2024-12-31,2045.0,79.8725,163339.26,486303.74,USD
FND-0093,USBCPPVOHSM3,2024-12-31,7178.0,175.2054,1257624.36,2947737.38,USD
FND-0093,USYRYBOVAKH6,2024-12-31,9026.0,478.8127,4321763.43,2285201.67,USD
FND-0093,US7UWW5WFCP8,2024-12-31,2619.0,315.2166,825552.28,538809.72,USD
FND-0093,USV7LN23Y302,2024-12-31,1154.0,325.7485,375913.77,466647.24,USD
FND-0093,USYSAL8M1G97,2024-12-31,1551.0,36.5097,56626.54,633615.77,USD
FND-0093,USKBHB7S9TJ9,2024-12-31,2899.0,329.1822,954299.2,1419451.58,USD
FND-0093,USM25LEN6067,2024-12-31,8959.0,449.7938,4029702.65,1959423.53,USD
FND-0093,USEIXN8BFQN9,2024-12-31,3124.0,309.1895,965908.0,611556.29,USD
FND-0093,USENLK8AGS64,2024-12-31,4152.0,163.2796,677936.9,1239905.09,USD
FND-0093,USZHWY9HECG4,2024-12-31,4606.0,156.6395,721481.54,1524756.31,USD
FND-0093,US8R2YKCCPR5,2024-12-31,4037.0,484.1248,1954411.82,1201587.51,USD
FND-0093,USL1RSRLA8S9,2024-12-31,3591.0,198.5885,713131.3,1113863.04,USD
FND-0093,USM72JEYN931,2024-12-31,3593.0,55.9592,201061.41,136068.21,USD
FND-0093,USD0IB6IIDL6,2024-12-31,3282.0,225.0873,738736.52,817151.13,USD
FND-0093,US1AT7O75RH5,2024-12-31,9440.0,149.132,1407806.08,2898376.58,USD
FND-0093,USE6KWHEF0V7,2024-12-31,7865.0,132.6171,1043033.49,3132166.59,USD
FND-0093,US231YV2STN1,2024-12-31,3831.0,173.7361,665583.0,573832.19,USD
FND-0093,USQCEOUUYLA9,2024-12-31,7121.0,234.0896,1666952.04,2408937.71,USD
FND-0093,USQZPNIQFG57,2024-12-31,3094.0,83.5118,258385.51,1293132.84,USD
FND-0093,USG10UR5L8A6,2024-12-31,2682.0,205.2571,550499.54,1038910.56,USD
FND-0093,UST7M1R00Q00,2024-12-31,2431.0,322.8908,784947.53,935502.04,USD
FND-0093,USZR7TXCB484,2024-12-31,4472.0,110.5201,494245.89,829612.98,USD
FND-0093,USDDFGS3JON2,2024-12-31,6007.0,455.0462,2733462.52,1293922.89,USD
FND-0093,USVN1KICJN27,2024-12-31,6724.0,286.4108,1925826.22,1287904.8,USD
FND-0093,USAMDVLNKND4,2024-12-31,1903.0,407.1643,774833.66,360569.71,USD
FND-0093,US0W82LK2N73,2024-12-31,2868.0,198.4898,569268.75,989558.7,USD
FND-0093,US9YO18PAJS6,2024-12-31,6097.0,336.2297,2049992.48,1796961.12,USD
FND-0093,USFLQHRRPZL2,2024-12-31,5092.0,396.59,2019436.28,2141442.95,USD
FND-0093,USGWYX9TRFL4,2024-12-31,457.0,74.443,34020.45,35708.24,USD
FND-0093,US8RHNUXORZ2,2024-12-31,2814.0,309.5826,871165.44,1170179.11,USD
FND-0094,USCXULJYLJE1,2024-12-31,4982.0,318.9014,1588766.77,1924306.64,USD
FND-0094,US7EEDTJVZH7,2024-12-31,1639.0,449.0452,735985.08,577064.86,USD
FND-0094,US6GBPS3Y708,2024-12-31,4288.0,289.1693,1239957.96,1240254.76,USD
FND-0094,USCXLL4ZKLO9,2024-12-31,1988.0,207.7741,413054.91,536139.79,USD
FND-0094,US4COWGZRIX9,2024-12-31,3770.0,58.0147,218715.42,979020.23,USD
FND-0094,USR7KO64T027,2024-12-31,4594.0,216.7812,995892.83,1407480.48,USD
FND-0094,USJRNY204793,2024-12-31,5113.0,424.9945,2172996.88,1148607.3,USD
FND-0094,US13JCAT9MX6,2024-12-31,8737.0,22.7255,198552.69,3603245.53,USD
FND-0094,US8HAFEYUHZ8,2024-12-31,4587.0,302.3419,1386842.3,1805473.66,USD
FND-0094,USV0E38DALY2,2024-12-31,5891.0,437.6788,2578365.81,2113657.56,USD
FND-0094,USTXCXAPRPN5,2024-12-31,1090.0,261.3089,284826.7,33975.41,USD
FND-0094,USTMQLIZL088,2024-12-31,4529.0,39.0828,177006.0,1828181.47,USD
FND-0094,USHR09SKDGI6,2024-12-31,6178.0,365.8419,2260171.26,1473580.47,USD
FND-0094,US6KVPUC8D14,2024-12-31,841.0,349.644,294050.6,321744.34,USD
FND-0094,USXFGCAQVKI9,2024-12-31,3397.0,428.2498,1454764.57,967821.55,USD
FND-0094,US3CFL0UKEY7,2024-12-31,4461.0,156.3745,697586.64,1732448.8,USD
FND-0094,USDJE153A5Q4,2024-12-31,2757.0,469.8642,1295415.6,1200359.2,USD
FND-0094,USRZSJ49ITN0,2024-12-31,4841.0,29.0247,140508.57,1655741.66,USD
FND-0094,USJ2O7S3KKV2,2024-12-31,7028.0,334.1212,2348203.79,2265444.16,USD
FND-0094,US2JWOCLYT89,2024-12-31,3184.0,367.2888,1169447.54,996139.81,USD
FND-0094,USQW7LVXWQZ1,2024-12-31,5466.0,333.7226,1824127.73,1202178.45,USD
FND-0094,US4DYT9MOGE3,2024-12-31,8784.0,311.6291,2737350.01,2938503.4,USD
FND-0094,US4X1ZHQIMQ0,2024-12-31,4256.0,22.4847,95694.88,548123.73,USD
FND-0094,US2W37D4IVS6,2024-12-31,1973.0,47.1747,93075.68,418322.25,USD
FND-0094,USMLGSES6M05,2024-12-31,4538.0,349.2422,1584861.1,1415826.66,USD
FND-0094,US7UWW5WFCP8,2024-12-31,7472.0,314.9649,2353417.73,2859649.65,USD
FND-0094,USJ48VFCX7L8,2024-12-31,2648.0,294.0667,778688.62,246995.1,USD
FND-0094,USV7LN23Y302,2024-12-31,4536.0,323.0041,1465146.6,1548906.71,USD
FND-0094,US4D145BM1E3,2024-12-31,4462.0,287.6712,1283588.89,1599905.64,USD
FND-0094,US2II826GYU2,2024-12-31,428.0,369.1063,157977.5,53780.85,USD
FND-0094,USNN0MCIXDU2,2024-12-31,4043.0,476.6434,1927069.27,134465.73,USD
FND-0094,USDLKQZFPQ09,2024-12-31,4924.0,367.7313,1810708.92,1592467.7,USD
FND-0094,USQYM52XG8P9,2024-12-31,2722.0,474.4617,1291484.75,639925.05,USD
FND-0094,USJIDKNWI5F1,2024-12-31,6431.0,280.2062,1802006.07,878185.71,USD
FND-0094,USM3TZK3NY96,2024-12-31,8409.0,118.82,999157.38,2801728.01,USD
FND-0094,USWW4FYB8DA7,2024-12-31,4257.0,265.7512,1131302.86,687821.4,USD
FND-0094,USD0IB6IIDL6,2024-12-31,1376.0,225.4159,310172.28,451903.03,USD
FND-0094,USX6DUT076G8,2024-12-31,8308.0,239.8097,1992338.99,1794794.59,USD
FND-0094,USG02U1G4636,2024-12-31,7442.0,92.8141,690722.53,2550902.59,USD
