record_id,source_system,account_ref,security_ref,security_ref_type,security_master_id,position_date,quantity,price,market_value,cost_basis,unrealized_gl,asset_class,currency,etl_loaded_at
LOT-0011017,EMERALD,PORT-0089,CARC,TICKER,,2024-12-31,987.0,451.2519,445385.63,48142.21,397243.42,,USD,2025-01-02 08:00:00
LOT-0011018,EMERALD,PORT-0089,CARC,TICKER,,2024-12-31,2813.0,452.9891,1274258.34,402612.03,871646.31,,USD,2025-01-02 08:00:00
LOT-0011019,EMERALD,PORT-0089,CARC,TICKER,,2024-12-31,3555.0,452.0065,1606883.11,1776939.02,-170055.91,,USD,2025-01-02 08:00:00
LOT-0011020,EMERALD,PORT-0089,CARC,TICKER,,2024-12-31,4210.0,452.5474,1905224.55,281789.19,1623435.36,,USD,2025-01-02 08:00:00
LOT-0011021,EMERALD,PORT-0089,MACL,TICKER,SEC-0164,2024-12-31,136.0,143.9233,19573.57,60857.74,-41284.17,Real Estate,USD,2025-01-02 08:00:00
LOT-0011022,EMERALD,PORT-0089,MACL,TICKER,SEC-0164,2024-12-31,2425.0,143.8871,348926.22,1210932.96,-862006.74,Real Estate,USD,2025-01-02 08:00:00
LOT-0011023,EMERALD,PORT-0089,VLC,TICKER,,2024-12-31,919.0,349.3871,321086.74,32965.17,288121.57,,USD,2025-01-02 08:00:00
LOT-0011024,EMERALD,PORT-0089,VLC,TICKER,,2024-12-31,528.0,350.7406,185191.04,49471.59,135719.45,,USD,2025-01-02 08:00:00
LOT-0011025,EMERALD,PORT-0089,SPA,TICKER,,2024-12-31,605.0,298.574,180637.27,292046.45,-111409.18,,USD,2025-01-02 08:00:00
LOT-0011026,EMERALD,PORT-0089,SPA,TICKER,,2024-12-31,4164.0,298.6398,1243536.13,579686.68,663849.45,,USD,2025-01-02 08:00:00
LOT-0011027,EMERALD,PORT-0089,SPA,TICKER,,2024-12-31,1183.0,298.9725,353684.47,61953.83,291730.64,,USD,2025-01-02 08:00:00
LOT-0011028,EMERALD,PORT-0089,PASI,TICKER,,2024-12-31,2587.0,407.8353,1055069.92,1244776.7,-189706.78,,USD,2025-01-02 08:00:00
LOT-0011029,EMERALD,PORT-0089,PASI,TICKER,,2024-12-31,1782.0,405.9063,723325.03,471546.42,251778.61,,USD,2025-01-02 08:00:00
LOT-0011030,EMERALD,PORT-0089,PASI,TICKER,,2024-12-31,3688.0,407.6165,1503289.65,244083.64,1259206.01,,USD,2025-01-02 08:00:00
LOT-0011031,EMERALD,PORT-0089,PASI,TICKER,,2024-12-31,1542.0,407.1012,627750.05,115696.72,512053.33,,USD,2025-01-02 08:00:00
LOT-0011032,EMERALD,PORT-0089,JAMS,TICKER,SEC-0199,2024-12-31,1807.0,81.073,146498.91,445536.45,-299037.54,Equity,USD,2025-01-02 08:00:00
LOT-0011033,EMERALD,PORT-0089,JAMS,TICKER,SEC-0199,2024-12-31,2728.0,80.7614,220317.1,663333.39,-443016.29,Equity,USD,2025-01-02 08:00:00
LOT-0011034,EMERALD,PORT-0089,JAMS,TICKER,SEC-0199,2024-12-31,1709.0,80.8232,138126.85,627869.34,-489742.49,Equity,USD,2025-01-02 08:00:00
LOT-0011035,EMERALD,PORT-0089,JAMS,TICKER,SEC-0199,2024-12-31,4187.0,80.7016,337897.6,305767.4,32130.2,Equity,USD,2025-01-02 08:00:00
LOT-0011036,EMERALD,PORT-0089,JAMS,TICKER,SEC-0199,2024-12-31,365.0,80.9818,29558.36,97794.27,-68235.91,Equity,USD,2025-01-02 08:00:00
LOT-0011037,EMERALD,PORT-0089,OAGA,TICKER,SEC-0128,2024-12-31,413.0,278.3244,114947.98,103912.29,11035.69,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011038,EMERALD,PORT-0089,OAGA,TICKER,SEC-0128,2024-12-31,3347.0,277.5428,928935.75,497387.96,431547.79,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011039,EMERALD,PORT-0089,OAGA,TICKER,SEC-0128,2024-12-31,1069.0,278.3994,297608.96,441529.5,-143920.54,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011040,EMERALD,PORT-0089,C17,TICKER,SEC-0197,2024-12-31,4012.0,109.3435,438686.12,155518.36,283167.76,Cash,USD,2025-01-02 08:00:00
LOT-0011041,EMERALD,PORT-0089,C17,TICKER,SEC-0197,2024-12-31,3181.0,108.8691,346312.61,1328716.42,-982403.81,Cash,USD,2025-01-02 08:00:00
LOT-0011042,EMERALD,PORT-0089,C17,TICKER,SEC-0197,2024-12-31,3872.0,108.9393,421812.97,1504115.57,-1082302.6,Cash,USD,2025-01-02 08:00:00
LOT-0011043,EMERALD,PORT-0089,P3,TICKER,SEC-0054,2024-12-31,3265.0,367.7801,1200802.03,1128777.11,72024.92,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011044,EMERALD,PORT-0089,P3,TICKER,SEC-0054,2024-12-31,673.0,366.2786,246505.5,33512.84,212992.66,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011045,EMERALD,PORT-0089,C8,TICKER,SEC-0103,2024-12-31,2346.0,11.576,27157.3,243390.46,-216233.16,Commodities,USD,2025-01-02 08:00:00
LOT-0011046,EMERALD,PORT-0089,C8,TICKER,SEC-0103,2024-12-31,2097.0,11.6061,24337.99,672266.74,-647928.75,Commodities,USD,2025-01-02 08:00:00
LOT-0011047,EMERALD,PORT-0089,C8,TICKER,SEC-0103,2024-12-31,153.0,11.5449,1766.37,39783.35,-38016.98,Commodities,USD,2025-01-02 08:00:00
LOT-0011048,EMERALD,PORT-0090,BAGP,TICKER,SEC-0013,2024-12-31,1708.0,207.8079,354935.89,266536.99,88398.9,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011049,EMERALD,PORT-0090,BAGP,TICKER,SEC-0013,2024-12-31,3235.0,207.3984,670933.82,178749.93,492183.89,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011050,EMERALD,PORT-0090,BAGP,TICKER,SEC-0013,2024-12-31,1070.0,207.598,222129.86,154373.82,67756.04,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011051,EMERALD,PORT-0090,BAMP,TICKER,SEC-0138,2024-12-31,1711.0,55.78,95439.58,463573.38,-368133.8,Cash,USD,2025-01-02 08:00:00
LOT-0011052,EMERALD,PORT-0090,BAMP,TICKER,SEC-0138,2024-12-31,934.0,55.5361,51870.72,266829.6,-214958.88,Cash,USD,2025-01-02 08:00:00
LOT-0011053,EMERALD,PORT-0090,BAMP,TICKER,SEC-0138,2024-12-31,3694.0,55.7503,205941.61,1395657.84,-1189716.23,Cash,USD,2025-01-02 08:00:00
LOT-0011054,EMERALD,PORT-0090,BAMP,TICKER,SEC-0138,2024-12-31,2316.0,55.6481,128881.0,535644.94,-406763.94,Cash,USD,2025-01-02 08:00:00
LOT-0011055,EMERALD,PORT-0090,CLP,TICKER,SEC-0030,2024-12-31,416.0,312.3713,129946.46,16631.22,113315.24,Cash,USD,2025-01-02 08:00:00
LOT-0011056,EMERALD,PORT-0090,CLP,TICKER,SEC-0030,2024-12-31,1934.0,311.2812,602017.84,101454.16,500563.68,Cash,USD,2025-01-02 08:00:00
LOT-0011057,EMERALD,PORT-0090,CLP,TICKER,SEC-0030,2024-12-31,2306.0,311.2392,717717.6,899959.16,-182241.56,Cash,USD,2025-01-02 08:00:00
LOT-0011058,EMERALD,PORT-0090,MARI,TICKER,SEC-0036,2024-12-31,3231.0,365.5766,1181177.99,645151.86,536026.13,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011059,EMERALD,PORT-0090,MARI,TICKER,SEC-0036,2024-12-31,3427.0,365.5036,1252580.84,709214.91,543365.93,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011060,EMERALD,PORT-0090,MARI,TICKER,SEC-0036,2024-12-31,2617.0,365.2059,955743.84,1047134.98,-91391.14,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011061,EMERALD,PORT-0090,L10,TICKER,,2024-12-31,471.0,454.8985,214257.19,125230.14,89027.05,,USD,2025-01-02 08:00:00
LOT-0011062,EMERALD,PORT-0090,L10,TICKER,,2024-12-31,3355.0,452.4156,1517854.34,1543729.78,-25875.44,,USD,2025-01-02 08:00:00
LOT-0011063,EMERALD,PORT-0090,L10,TICKER,,2024-12-31,1155.0,452.2357,522332.23,231837.03,290495.2,,USD,2025-01-02 08:00:00
LOT-0011064,EMERALD,PORT-0090,GAJL,TICKER,SEC-0063,2024-12-31,2372.0,56.9943,135190.48,350071.15,-214880.67,Alternatives,USD,2025-01-02 08:00:00
LOT-0011065,EMERALD,PORT-0090,S4,TICKER,SEC-0087,2024-12-31,1278.0,349.5551,446731.42,324928.18,121803.24,Cash,USD,2025-01-02 08:00:00
LOT-0011066,EMERALD,PORT-0090,S4,TICKER,SEC-0087,2024-12-31,1261.0,348.3673,439291.17,494887.27,-55596.1,Cash,USD,2025-01-02 08:00:00
LOT-0011067,EMERALD,PORT-0090,TACL,TICKER,SEC-0110,2024-12-31,2822.0,450.3572,1270908.02,239394.49,1031513.53,Commodities,USD,2025-01-02 08:00:00
LOT-0011068,EMERALD,PORT-0090,TACL,TICKER,SEC-0110,2024-12-31,2124.0,451.3538,958675.47,29159.12,929516.35,Commodities,USD,2025-01-02 08:00:00
LOT-0011069,EMERALD,PORT-0090,TACL,TICKER,SEC-0110,2024-12-31,3519.0,451.2028,1587782.65,1623996.33,-36213.68,Commodities,USD,2025-01-02 08:00:00
LOT-0011070,EMERALD,PORT-0090,MIP,TICKER,SEC-0059,2024-12-31,173.0,241.7451,41821.9,77537.91,-35716.01,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011071,EMERALD,PORT-0090,MIP,TICKER,SEC-0059,2024-12-31,1983.0,241.792,479473.54,798978.46,-319504.92,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011072,EMERALD,PORT-0090,S,TICKER,SEC-0021,2024-12-31,1235.0,285.3229,352373.78,159270.54,193103.24,Cash,USD,2025-01-02 08:00:00
LOT-0011073,EMERALD,PORT-0090,C8,TICKER,SEC-0103,2024-12-31,3199.0,11.5508,36951.01,934816.9,-897865.89,Commodities,USD,2025-01-02 08:00:00
LOT-0011074,EMERALD,PORT-0090,C8,TICKER,SEC-0103,2024-12-31,3824.0,11.558,44197.79,1399800.06,-1355602.27,Commodities,USD,2025-01-02 08:00:00
LOT-0011075,EMERALD,PORT-0090,S6,TICKER,SEC-0127,2024-12-31,2187.0,198.9451,435092.93,883654.29,-448561.36,Alternatives,USD,2025-01-02 08:00:00
LOT-0011076,EMERALD,PORT-0090,S6,TICKER,SEC-0127,2024-12-31,505.0,198.9602,100474.9,176739.9,-76265.0,Alternatives,USD,2025-01-02 08:00:00
LOT-0011077,EMERALD,PORT-0090,CARC,TICKER,,2024-12-31,1890.0,452.4013,855038.46,909264.82,-54226.36,,USD,2025-01-02 08:00:00
LOT-0011078,EMERALD,PORT-0090,CARC,TICKER,,2024-12-31,1534.0,451.208,692153.07,91135.71,601017.36,,USD,2025-01-02 08:00:00
LOT-0011079,EMERALD,PORT-0090,CARC,TICKER,,2024-12-31,1544.0,451.5595,697207.87,361604.34,335603.53,,USD,2025-01-02 08:00:00
LOT-0011080,EMERALD,PORT-0090,L6,TICKER,SEC-0102,2024-12-31,2354.0,471.1792,1109155.84,1143708.79,-34552.95,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011081,EMERALD,PORT-0090,L6,TICKER,SEC-0102,2024-12-31,2203.0,472.8264,1041636.56,41405.39,1000231.17,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011082,EMERALD,PORT-0090,L6,TICKER,SEC-0102,2024-12-31,2099.0,470.9519,988528.04,368212.25,620315.79,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011083,EMERALD,PORT-0090,S13,TICKER,SEC-0200,2024-12-31,3663.0,383.8207,1405935.22,1169455.97,236479.25,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011084,EMERALD,PORT-0090,S13,TICKER,SEC-0200,2024-12-31,2434.0,384.1833,935102.15,241906.01,693196.14,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011085,EMERALD,PORT-0090,S13,TICKER,SEC-0200,2024-12-31,248.0,383.9182,95211.71,58431.11,36780.6,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011086,EMERALD,PORT-0090,KASL,TICKER,,2024-12-31,3057.0,357.645,1093320.76,1402168.25,-308847.49,,USD,2025-01-02 08:00:00
LOT-0011087,EMERALD,PORT-0090,HAWL,TICKER,SEC-0116,2024-12-31,2506.0,157.0123,393472.82,796310.82,-402838.0,Equity,USD,2025-01-02 08:00:00
LOT-0011088,EMERALD,PORT-0090,SLL,TICKER,SEC-0025,2024-12-31,301.0,22.7507,6847.96,79073.78,-72225.82,Alternatives,USD,2025-01-02 08:00:00
LOT-0011089,EMERALD,PORT-0090,SLL,TICKER,SEC-0025,2024-12-31,2798.0,22.7864,63756.35,945441.12,-881684.77,Alternatives,USD,2025-01-02 08:00:00
LOT-0011090,EMERALD,PORT-0090,SLL,TICKER,SEC-0025,2024-12-31,2477.0,22.8147,56512.01,937299.77,-880787.76,Alternatives,USD,2025-01-02 08:00:00
LOT-0011091,EMERALD,PORT-0090,SLL,TICKER,SEC-0025,2024-12-31,2543.0,22.8111,58008.63,226111.1,-168102.47,Alternatives,USD,2025-01-02 08:00:00
LOT-0011092,EMERALD,PORT-0090,JAHA,TICKER,SEC-0187,2024-12-31,597.0,337.3195,201379.74,247654.11,-46274.37,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011093,EMERALD,PORT-0090,JAHA,TICKER,SEC-0187,2024-12-31,928.0,336.4184,312196.28,333025.61,-20829.33,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011094,EMERALD,PORT-0090,P6,TICKER,SEC-0144,2024-12-31,75.0,248.5083,18638.12,31120.23,-12482.11,Alternatives,USD,2025-01-02 08:00:00
LOT-0011095,EMERALD,PORT-0090,P6,TICKER,SEC-0144,2024-12-31,2267.0,247.9718,562152.07,75367.1,486784.97,Alternatives,USD,2025-01-02 08:00:00
LOT-0011096,EMERALD,PORT-0090,P6,TICKER,SEC-0144,2024-12-31,1401.0,248.5711,348248.11,250639.88,97608.23,Alternatives,USD,2025-01-02 08:00:00
LOT-0011097,EMERALD,PORT-0090,RLI,TICKER,SEC-0150,2024-12-31,2329.0,215.2749,501375.24,41431.05,459944.19,Real Estate,USD,2025-01-02 08:00:00
LOT-0011098,EMERALD,PORT-0090,RLI,TICKER,SEC-0150,2024-12-31,2127.0,215.587,458553.55,472192.51,-13638.96,Real Estate,USD,2025-01-02 08:00:00
LOT-0011099,EMERALD,PORT-0090,RLI,TICKER,SEC-0150,2024-12-31,2085.0,215.0621,448404.48,480699.04,-32294.56,Real Estate,USD,2025-01-02 08:00:00
LOT-0011100,EMERALD,PORT-0090,RLI,TICKER,SEC-0150,2024-12-31,217.0,215.1259,46682.32,87326.27,-40643.95,Real Estate,USD,2025-01-02 08:00:00
LOT-0011101,EMERALD,PORT-0090,A2,TICKER,SEC-0047,2024-12-31,3986.0,292.4234,1165599.67,319198.88,846400.79,Equity,USD,2025-01-02 08:00:00
LOT-0011102,EMERALD,PORT-0090,A2,TICKER,SEC-0047,2024-12-31,1405.0,293.3313,412130.48,18825.88,393304.6,Equity,USD,2025-01-02 08:00:00
LOT-0011103,EMERALD,PORT-0090,A4,TICKER,SEC-0119,2024-12-31,570.0,385.811,219912.27,166395.54,53516.73,Real Estate,USD,2025-01-02 08:00:00
LOT-0011104,EMERALD,PORT-0090,A4,TICKER,SEC-0119,2024-12-31,3380.0,384.4736,1299520.77,897813.85,401706.92,Real Estate,USD,2025-01-02 08:00:00
LOT-0011105,EMERALD,PORT-0090,A4,TICKER,SEC-0119,2024-12-31,597.0,384.6718,229649.06,60873.76,168775.3,Real Estate,USD,2025-01-02 08:00:00
LOT-0011106,EMERALD,PORT-0090,A4,TICKER,SEC-0119,2024-12-31,2453.0,385.1784,944842.62,120116.05,824726.57,Real Estate,USD,2025-01-02 08:00:00
LOT-0011107,EMERALD,PORT-0090,JARS,TICKER,SEC-0136,2024-12-31,1295.0,156.5262,202701.43,439220.88,-236519.45,Real Estate,USD,2025-01-02 08:00:00
LOT-0011108,EMERALD,PORT-0090,S9,TICKER,,2024-12-31,3033.0,65.8726,199791.6,918652.93,-718861.33,,USD,2025-01-02 08:00:00
LOT-0011109,EMERALD,PORT-0090,S9,TICKER,,2024-12-31,2005.0,65.7489,131826.54,313951.52,-182124.98,,USD,2025-01-02 08:00:00
LOT-0011110,EMERALD,PORT-0090,S9,TICKER,,2024-12-31,1178.0,65.7734,77481.07,371262.84,-293781.77,,USD,2025-01-02 08:00:00
LOT-0011111,EMERALD,PORT-0090,P5,TICKER,SEC-0143,2024-12-31,1820.0,429.691,782037.62,582278.79,199758.83,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011112,EMERALD,PORT-0090,P5,TICKER,SEC-0143,2024-12-31,1764.0,430.4905,759385.24,93642.82,665742.42,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011113,EMERALD,PORT-0090,P8,TICKER,SEC-0175,2024-12-31,2787.0,113.1928,315468.33,1113442.73,-797974.4,Cash,USD,2025-01-02 08:00:00
LOT-0011114,EMERALD,PORT-0090,P8,TICKER,SEC-0175,2024-12-31,2678.0,112.8794,302291.03,76870.65,225420.38,Cash,USD,2025-01-02 08:00:00
LOT-0011115,EMERALD,PORT-0090,P8,TICKER,SEC-0175,2024-12-31,215.0,113.055,24306.83,100338.26,-76031.43,Cash,USD,2025-01-02 08:00:00
LOT-0011116,EMERALD,PORT-0090,MPI,TICKER,SEC-0071,2024-12-31,2233.0,271.4004,606037.09,345429.92,260607.17,Alternatives,USD,2025-01-02 08:00:00
LOT-0011117,EMERALD,PORT-0090,MPI,TICKER,SEC-0071,2024-12-31,4085.0,271.7023,1109903.9,1947359.94,-837456.04,Alternatives,USD,2025-01-02 08:00:00
LOT-0011118,EMERALD,PORT-0090,MPI,TICKER,SEC-0071,2024-12-31,2857.0,270.5407,772934.78,774536.7,-1601.92,Alternatives,USD,2025-01-02 08:00:00
LOT-0011119,EMERALD,PORT-0090,I8,TICKER,SEC-0120,2024-12-31,563.0,471.9548,265710.55,243966.37,21744.18,Alternatives,USD,2025-01-02 08:00:00
LOT-0011120,EMERALD,PORT-0090,GAFA,TICKER,SEC-0132,2024-12-31,792.0,119.1077,94333.3,365009.2,-270675.9,Cash,USD,2025-01-02 08:00:00
LOT-0011121,EMERALD,PORT-0090,GAFA,TICKER,SEC-0132,2024-12-31,2273.0,119.3283,271233.23,1048466.48,-777233.25,Cash,USD,2025-01-02 08:00:00
LOT-0011122,EMERALD,PORT-0090,EASL,TICKER,SEC-0118,2024-12-31,2613.0,412.4305,1077680.9,380130.62,697550.28,Commodities,USD,2025-01-02 08:00:00
LOT-0011123,EMERALD,PORT-0090,EASL,TICKER,SEC-0118,2024-12-31,1129.0,412.8632,466122.55,486200.46,-20077.91,Commodities,USD,2025-01-02 08:00:00
LOT-0011124,EMERALD,PORT-0090,EASL,TICKER,SEC-0118,2024-12-31,3233.0,414.0669,1338678.29,308675.2,1030003.09,Commodities,USD,2025-01-02 08:00:00
LOT-0011125,EMERALD,PORT-0090,C,TICKER,SEC-0023,2024-12-31,1320.0,426.0698,562412.14,23969.62,538442.52,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011126,EMERALD,PORT-0090,C,TICKER,SEC-0023,2024-12-31,3291.0,425.2209,1399401.98,738361.85,661040.13,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011127,EMERALD,PORT-0090,HABC,TICKER,,2024-12-31,2482.0,224.7378,557799.22,287104.36,270694.86,,USD,2025-01-02 08:00:00
LOT-0011128,EMERALD,PORT-0090,HABC,TICKER,,2024-12-31,2009.0,225.1177,452261.46,249065.77,203195.69,,USD,2025-01-02 08:00:00
LOT-0011129,EMERALD,PORT-0090,HABC,TICKER,,2024-12-31,2558.0,224.3922,573995.25,408886.84,165108.41,,USD,2025-01-02 08:00:00
LOT-0011130,EMERALD,PORT-0090,HABC,TICKER,,2024-12-31,2521.0,224.6415,566321.22,642868.36,-76547.14,,USD,2025-01-02 08:00:00
LOT-0011131,EMERALD,PORT-0090,JAWA,TICKER,SEC-0020,2024-12-31,356.0,360.3604,128288.3,34721.78,93566.52,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011132,EMERALD,PORT-0090,SABA,TICKER,SEC-0158,2024-12-31,3326.0,477.5812,1588435.07,557839.71,1030595.36,Real Estate,USD,2025-01-02 08:00:00
LOT-0011133,EMERALD,PORT-0090,SABA,TICKER,SEC-0158,2024-12-31,2024.0,478.3204,968120.49,121126.08,846994.41,Real Estate,USD,2025-01-02 08:00:00
LOT-0011134,EMERALD,PORT-0090,SABA,TICKER,SEC-0158,2024-12-31,3542.0,479.0328,1696734.18,134761.41,1561972.77,Real Estate,USD,2025-01-02 08:00:00
LOT-0011135,EMERALD,PORT-0090,SABA,TICKER,SEC-0158,2024-12-31,441.0,478.5408,211036.49,128207.12,82829.37,Real Estate,USD,2025-01-02 08:00:00
LOT-0011136,EMERALD,PORT-0090,C2,TICKER,SEC-0051,2024-12-31,3793.0,408.5536,1549643.8,1173211.31,376432.49,Commodities,USD,2025-01-02 08:00:00
LOT-0011137,EMERALD,PORT-0090,C2,TICKER,SEC-0051,2024-12-31,2298.0,408.1124,937842.3,972961.94,-35119.64,Commodities,USD,2025-01-02 08:00:00
LOT-0011138,EMERALD,PORT-0090,A7,TICKER,SEC-0137,2024-12-31,1900.0,91.7779,174378.01,409435.18,-235057.17,Commodities,USD,2025-01-02 08:00:00
LOT-0011139,EMERALD,PORT-0090,A7,TICKER,SEC-0137,2024-12-31,2301.0,91.8102,211255.27,156169.1,55086.17,Commodities,USD,2025-01-02 08:00:00
LOT-0011140,EMERALD,PORT-0090,A7,TICKER,SEC-0137,2024-12-31,2136.0,91.7529,195984.19,388832.1,-192847.91,Commodities,USD,2025-01-02 08:00:00
LOT-0011141,EMERALD,PORT-0090,YLS,TICKER,SEC-0192,2024-12-31,397.0,496.8215,197238.14,138802.36,58435.78,Cash,USD,2025-01-02 08:00:00
LOT-0011142,EMERALD,PORT-0090,YLS,TICKER,SEC-0192,2024-12-31,202.0,497.1558,100425.47,63965.44,36460.03,Cash,USD,2025-01-02 08:00:00
LOT-0011143,EMERALD,PORT-0090,JAWC,TICKER,,2024-12-31,2435.0,401.1765,976864.78,728706.87,248157.91,,USD,2025-01-02 08:00:00
LOT-0011144,EMERALD,PORT-0090,JAWC,TICKER,,2024-12-31,2498.0,399.8469,998817.56,1009272.69,-10455.13,,USD,2025-01-02 08:00:00
LOT-0011145,EMERALD,PORT-0090,OAGA,TICKER,SEC-0128,2024-12-31,3916.0,276.9115,1084385.43,699975.99,384409.44,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011146,EMERALD,PORT-0090,OAGA,TICKER,SEC-0128,2024-12-31,288.0,277.3626,79880.43,98830.22,-18949.79,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011147,EMERALD,PORT-0090,OAGA,TICKER,SEC-0128,2024-12-31,594.0,277.2316,164675.57,136575.15,28100.42,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011148,EMERALD,PORT-0090,OAGA,TICKER,SEC-0128,2024-12-31,2692.0,277.3173,746538.17,1084750.28,-338212.11,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011149,EMERALD,PORT-0090,VALI,TICKER,SEC-0114,2024-12-31,3224.0,309.8079,998820.67,929927.66,68893.01,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011150,EMERALD,PORT-0090,VALI,TICKER,SEC-0114,2024-12-31,1219.0,309.6598,377475.3,430622.72,-53147.42,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011151,EMERALD,PORT-0090,VALI,TICKER,SEC-0114,2024-12-31,2773.0,308.9,856579.7,1039040.88,-182461.18,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011152,EMERALD,PORT-0090,CAAP,TICKER,SEC-0012,2024-12-31,4026.0,289.1921,1164287.39,1501949.62,-337662.23,Real Estate,USD,2025-01-02 08:00:00
LOT-0011153,EMERALD,PORT-0090,CAAP,TICKER,SEC-0012,2024-12-31,2411.0,288.662,695964.08,29792.0,666172.08,Real Estate,USD,2025-01-02 08:00:00
LOT-0011154,EMERALD,PORT-0090,CAAP,TICKER,SEC-0012,2024-12-31,2926.0,288.4,843858.4,429610.24,414248.16,Real Estate,USD,2025-01-02 08:00:00
LOT-0011155,EMERALD,PORT-0090,MARA,TICKER,SEC-0090,2024-12-31,1680.0,113.9004,191352.67,750409.13,-559056.46,Alternatives,USD,2025-01-02 08:00:00
LOT-0011156,EMERALD,PORT-0090,MARA,TICKER,SEC-0090,2024-12-31,4479.0,113.8556,509959.23,1089150.82,-579191.59,Alternatives,USD,2025-01-02 08:00:00
LOT-0011157,EMERALD,PORT-0090,MARA,TICKER,SEC-0090,2024-12-31,1550.0,114.1258,176894.99,672738.44,-495843.45,Alternatives,USD,2025-01-02 08:00:00
LOT-0011158,EMERALD,PORT-0090,S10,TICKER,SEC-0169,2024-12-31,2887.0,385.678,1113452.39,194037.87,919414.52,Real Estate,USD,2025-01-02 08:00:00
LOT-0011159,EMERALD,PORT-0090,S10,TICKER,SEC-0169,2024-12-31,3920.0,386.572,1515362.24,843190.04,672172.2,Real Estate,USD,2025-01-02 08:00:00
LOT-0011160,EMERALD,PORT-0090,JAWI,TICKER,,2024-12-31,1988.0,448.9397,892492.12,449766.51,442725.61,,USD,2025-01-02 08:00:00
LOT-0011161,EMERALD,PORT-0090,JAWI,TICKER,,2024-12-31,1197.0,449.3203,537836.4,268408.46,269427.94,,USD,2025-01-02 08:00:00
LOT-0011162,EMERALD,PORT-0090,JAWI,TICKER,,2024-12-31,1750.0,448.708,785239.0,393932.7,391306.3,,USD,2025-01-02 08:00:00
LOT-0011163,EMERALD,PORT-0090,JAWI,TICKER,,2024-12-31,2069.0,447.051,924948.52,109661.55,815286.97,,USD,2025-01-02 08:00:00
LOT-0011164,EMERALD,PORT-0090,I4,TICKER,SEC-0066,2024-12-31,891.0,134.3845,119736.59,204695.13,-84958.54,Commodities,USD,2025-01-02 08:00:00
LOT-0011165,EMERALD,PORT-0090,I4,TICKER,SEC-0066,2024-12-31,2750.0,134.6433,370269.08,199225.12,171043.96,Commodities,USD,2025-01-02 08:00:00
LOT-0011166,EMERALD,PORT-0090,C10,TICKER,SEC-0122,2024-12-31,2510.0,466.8187,1171714.94,202685.26,969029.68,Commodities,USD,2025-01-02 08:00:00
LOT-0011167,EMERALD,PORT-0090,C10,TICKER,SEC-0122,2024-12-31,384.0,466.9674,179315.48,65224.86,114090.62,Commodities,USD,2025-01-02 08:00:00
LOT-0011168,EMERALD,PORT-0090,C10,TICKER,SEC-0122,2024-12-31,1116.0,465.6541,519669.98,226235.41,293434.57,Commodities,USD,2025-01-02 08:00:00
LOT-0011169,EMERALD,PORT-0090,A3,TICKER,,2024-12-31,3764.0,39.4163,148362.95,562634.44,-414271.49,,USD,2025-01-02 08:00:00
LOT-0011170,EMERALD,PORT-0090,A3,TICKER,,2024-12-31,4186.0,39.328,164627.01,658383.29,-493756.28,,USD,2025-01-02 08:00:00
LOT-0011171,EMERALD,PORT-0090,FPA,TICKER,SEC-0001,2024-12-31,2977.0,320.2071,953256.54,1421426.4,-468169.86,Real Estate,USD,2025-01-02 08:00:00
LOT-0011172,EMERALD,PORT-0090,I10,TICKER,SEC-0174,2024-12-31,4273.0,86.5193,369696.97,1166837.08,-797140.11,Fixed Income,USD,2025-01-02 08:00:00
LOT-0011173,EMERALD,PORT-0090,I10,TICKER,SEC-0174,2024-12-31,1948.0,86.23,167976.04,190391.87,-22415.83,Fixed Income,USD,2025-01-02 08:00:00
